Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1,
1335.124,382.656,0,
1350.009,334.5889,0,
1240.688,411.3534,0,
1291.404,403.4123,0,
1268.633,347.8385,0,
1231.357,360.2507,0,
1275.365,353.8932,0,
1234.456,384.6683,0,
1283.022,361.4845,0,
1236.06,409.8917,0,
1279.714,295.1862,0,
1251.752,357.425,0,
1235.572,356.5558,0,
1300.721,375.8505,0,
1239.037,362.5622,0,
1323.049,386.8053,0,
1252.397,355.8525,0,
1254.92,417.5408,0,
1229.362,383.4539,0,
1335.186,397.5431,0,
1305.039,422.2213,0,
1265.596,437.0125,0,
1240.149,353.6575,0,
1251.313,390.7712,0,
1335.089,465.3348,0,
1221.443,385.6954,0,
1253.453,374.3668,0,
1201.043,364.9324,0,
1265.989,349.7341,0,
1252.151,349.8134,0,
1275.87,347.8856,0,
1312.27,389.0532,0,
1278.03,417.5229,0,
1239.835,324.8307,0,
1154.642,381.864,0,
1231.155,400.6295,0,
1240.365,385.2915,0,
1302.825,368.4731,0,
1242.219,332.106,0,
1281.591,389.2364,0,
1316.825,332.9291,0,
1242.557,387.4194,0,
1278.738,450.1966,0,
1280.632,348.2189,0,
1264.855,391.3638,0,
1317.975,385.1173,0,
1303.411,369.9649,0,
1290.984,367.6251,0,
1270.504,390.4066,0,
1238.456,334.3948,0,
1225.926,378.97,0,
1246.081,370.4294,0,
1234.294,384.1636,0,
1266.264,385.5586,0,
1261.338,387.4158,0,
1378.983,394.3566,0,
1275.991,376.7455,0,
1279.546,370.9866,0,
1233.136,297.3123,0,
1277.676,367.4279,0,
1272.072,408.4834,0,
1236.657,395.7981,0,
1271.078,416.995,0,
1283.287,372.075,0,
1305.282,386.03,0,
1250.867,355.9268,0,
1318.681,323.9866,0,
1261.804,352.6713,0,
1299.289,451.4904,0,
1357.344,378.3476,0,
1325.659,375.3953,0,
1250.82,382.8821,0,
1315.355,370.3515,0,
1262.658,374.6954,0,
1260.979,320.5447,0,
1287.667,330.7383,0,
1261.164,366.7103,0,
1267.207,400.8102,0,
1247.73,399.1198,0,
1271.627,320.084,0,
1374.431,405.819,0,
1295.61,357.5229,0,
1323.786,418.3864,0,
1233.919,384.5457,0,
1233.803,371.3995,0,
1283.976,379.7899,0,
1296.333,332.1952,0,
1309.554,417.687,0,
1314.615,390.5001,0,
1214.573,317.5262,0,
1228.39,387.0604,0,
1317.875,356.4265,0,
1281.772,431.7643,0,
1217.483,308.1172,0,
1263.231,348.1739,0,
1399.4,383.5696,0,
1338.574,373.9928,0,
1278.346,393.8001,0,
1251.089,370.1354,0,
1293.994,402.7906,0,
1295.573,395.3599,0,
1304.474,361.6088,0,
1284.464,412.4795,0,
1256.313,436.6119,0,
1276.924,406.2054,0,
1245.385,359.0772,0,
1279.934,361.9903,0,
1305.766,416.1309,0,
1326.179,389.4717,0,
1235.356,352.4965,0,
1342.851,461.612,0,
1248.4,368.6898,0,
1253.295,356.4332,0,
1213.553,392.228,0,
1250.356,406.1241,0,
1240.69,410.5204,0,
1251.001,357.2885,0,
1296.397,403.0341,0,
1259.542,384.7296,0,
1248.07,338.3477,0,
1249.732,313.9827,0,
1273.438,334.616,0,
1310.851,387.4246,0,
1291.676,342.7595,0,
1291.945,438.8935,0,
1269.719,336.3566,0,
1260.124,367.1432,0,
1260.234,392.5377,0,
1299.246,346.4896,0,
1335.677,342.1683,0,
1337.872,343.787,0,
1306.295,370.1917,0,
1254.509,414.4788,0,
1266.055,358.5121,0,
1247.748,344.1387,0,
1221.544,374.2098,0,
1303.583,361.5037,0,
1323.275,372.6378,0,
1307.352,379.8276,0,
1236.981,394.4077,0,
1248.757,368.8455,0,
1324.865,360.6603,0,
1288.481,434.4873,0,
1262.437,377.683,0,
1379.527,383.5472,0,
1215.916,318.3403,0,
1296.156,356.0774,0,
1292.71,436.3334,0,
1224.458,319.3952,0,
1321.741,382.9448,0,
1200.735,418.6129,0,
1289.63,449.8032,0,
1345.94,420.5652,0,
1314.062,411.1402,0,
1216.361,410.4159,0,
1189.591,387.5396,0,
1291.7,414.9243,0,
1223.97,398.7539,0,
1313.155,319.5304,0,
1274.018,365.9611,0,
1308.142,384.2272,0,
1213.827,419.7518,0,
1236.138,380.0294,0,
1250.816,388.6384,0,
1251.27,399.7048,0,
1298.907,388.1474,0,
1254.155,384.4919,0,
1275.966,331.697,0,
1267.64,404.4245,0,
1265.275,431.0267,0,
1248.012,326.7688,0,
1316.643,276.2596,0,
1224.041,364.3852,0,
1224.146,348.6473,0,
1260.876,370.7228,0,
1318.996,349.7463,0,
1267.418,359.2892,0,
1308.021,369.552,0,
1215.888,310.6058,0,
1253.932,391.7427,0,
1328.983,372.2277,0,
1320.436,365.0396,0,
1318.233,376.0387,0,
1325.745,422.0663,0,
1249.499,387.679,0,
1162.032,349.965,0,
1305.528,391.0967,0,
1376.912,407.5223,0,
1269.239,410.6807,0,
1276.889,423.5285,0,
1296.262,384.5425,0,
1350.491,329.2131,0,
1282.359,362.558,0,
1337.413,355.6448,0,
1310.636,400.1056,0,
1310.068,370.011,0,
1333.228,381.3907,0,
1325.863,467.382,0,
1350.067,378.9493,0,
1291.105,398.5677,0,
1165.011,324.9444,0,
1307.391,401.4592,0,
1279.721,308.329,0,
1273.278,374.1115,0,
1273.858,385.0255,0,
1284.587,385.3776,0,
1298.562,450.8886,0,
1257.081,332.5227,0,
1294.403,371.1425,0,
1296.543,353.5901,0,
1271.815,403.3336,0,
1277.717,330.2604,0,
1257.747,355.5373,0,
1279.335,435.9365,0,
1232.508,373.314,0,
1233.44,354.5272,0,
1333.932,430.3268,0,
1311.545,368.3581,0,
1214.172,370.332,0,
1241.724,351.8853,0,
1228.949,364.5558,0,
1294.04,431.481,0,
1225.414,333.7792,0,
1258.698,360.3623,0,
1273.425,382.3868,0,
1314.724,399.6639,0,
1253.773,354.8535,0,
1207.374,352.5574,0,
1220.567,335.0128,0,
1325.492,413.0472,0,
1356.314,408.6669,0,
1252.849,390.1882,0,
1241.018,372.509,0,
1272.728,448.2072,0,
1233.694,349.2815,0,
1246.092,350.0128,0,
1341.96,391.9991,0,
1261.85,344.9848,0,
1237.12,407.634,0,
1318.648,403.6967,0,
1360.505,381.6516,0,
1319.125,393.6636,0,
1246.947,348.5272,0,
1227.896,378.1529,0,
1228.432,362.155,0,
1289.198,351.7626,0,
1256.07,350.5096,0,
1295.864,336.062,0,
1205.678,349.2972,0,
1303.751,381.0246,0,
1257.912,391.0502,0,
1237.924,322.0305,0,
1250.378,338.9322,0,
1328.437,361.4375,0,
1269.943,397.3002,0,
1311.542,431.1255,0,
1271.646,351.6365,0,
1297.421,402.3068,0,
1314.23,393.9886,0,
1316.85,411.7536,0,
1241.865,393.2899,0,
1258.575,382.1039,0,
1254.665,397.4555,0,
1391.993,410.6291,0,
1276.343,368.2943,0,
1264.752,386.4886,0,
1282.397,356.6262,0,
1369.871,315.7452,0,
1220.398,382.6088,0,
1322.146,354.2496,0,
1268.329,411.759,0,
1196.546,380.2891,0,
1289.344,353.5959,0,
1232.471,308.4345,0,
1208.93,383.6912,0,
1249.611,337.9141,0,
1289.44,329.1765,0,
1232.658,351.3634,0,
1208.274,381.3057,0,
1262.041,408.0002,0,
1340.37,398.5032,0,
1200.528,372.2443,0,
1236.974,360.8273,0,
1281.964,348.0311,0,
1358.701,390.1188,0,
1254.704,371.5845,0,
1263.339,387.572,0,
1269.625,467.3599,0,
1344.062,371.3195,0,
1208.026,399.711,0,
1328.057,365.7042,0,
1268.303,384.6938,0,
1301.146,348.6351,0,
1257.257,370.2113,0,
1268.245,426.2693,0,
1270.134,392.4941,0,
1288.156,360.3818,0,
1251.471,418.075,0,
1257.822,330.799,0,
1248.975,398.5131,0,
1237.999,366.2228,0,
1302.901,389.753,0,
1197.358,352.6155,0,
1233.294,377.1257,0,
1286.663,354.894,0,
1158.515,399.9139,0,
1237.231,404.3165,0,
1315.92,391.9011,0,
1223.206,380.8887,0,
1247.856,432.7664,0,
1285.897,362.4707,0,
1273.067,366.2914,0,
1256.233,421.512,0,
1305.414,390.9059,0,
1259.836,358.1625,0,
1233.808,446.2957,0,
1285.836,334.1231,0,
1233.988,383.6693,0,
1230.651,372.6157,0,
1191.824,313.7656,0,
1303.594,363.7932,0,
1283.067,362.4144,0,
1282.386,385.2231,0,
1229.754,358.2291,0,
1292.172,371.3657,0,
1223.276,342.384,0,
1245.614,374.7095,0,
1265.374,335.3618,0,
1241.209,385.9603,0,
1308.559,328.1937,0,
1340.209,421.1401,0,
1264.507,382.9456,0,
1189.075,362.4985,0,
1219.898,389.808,0,
1286.088,381.2858,0,
1251.297,326.5846,0,
1241.058,355.3351,0,
1296.491,372.0319,0,
1329.926,312.7202,0,
1279.963,355.1038,0,
1250.871,386.4958,0,
1231.045,409.0684,0,
1302.887,380.0869,0,
1317.852,384.0695,0,
1344.644,350.6338,0,
1231.796,388.2454,0,
1258.454,403.9935,0,
1281.561,390.8089,0,
1239.661,389.6011,0,
1223.563,349.5187,0,
1250.035,379.4543,0,
1309.405,334.6619,0,
1353.068,405.6458,0,
1319.766,364.9127,0,
1167.375,322.2986,0,
1284.272,369.2743,0,
1290.621,377.8679,0,
1324.035,356.0693,0,
1307.058,416.9659,0,
1252.546,319.2433,0,
1293.918,414.4957,0,
1211.561,384.6403,0,
1409.413,335.261,0,
1362.849,378.7517,0,
1310.918,406.9795,0,
1205.315,369.1678,0,
1246.439,313.854,0,
1157.895,339.6674,0,
1291.772,361.1805,0,
1276.902,355.1589,0,
1190.502,373.4124,0,
1355.828,355.1078,0,
1310.278,360.1218,0,
1359.571,470.0173,0,
1225.637,425.8726,0,
1355.272,395.8066,0,
1168.417,319.5934,0,
1279.783,366.5693,0,
1346.871,380.9639,0,
1261.599,378.5777,0,
1312.295,395.6586,0,
1212.194,412.1926,0,
1252.655,342.6172,0,
1303.373,462.9106,0,
1293.97,343.9752,0,
1263.164,371.1049,0,
1256.521,369.3215,0,
1237.382,367.3245,0,
1203.498,413.2411,0,
1236.288,339.4347,0,
1355.722,402.5236,0,
1281.583,404.2204,0,
1229.93,364.2,0,
1211.66,425.5793,0,
1330.594,379.9311,0,
1227.231,406.9585,0,
1249.239,374.0649,0,
1262.031,361.5442,0,
1264.242,452.9801,0,
1222.023,384.7336,0,
1201.441,355.8391,0,
1287.936,379.5209,0,
1337.746,416.906,0,
1221.344,393.7438,0,
1281.29,410.929,0,
1344.758,415.9653,0,
1223.234,393.025,0,
1223.814,318.1254,0,
1341.979,420.1481,0,
1249.677,356.5738,0,
1297.908,320.2995,0,
1217.542,378.3586,0,
1283.752,311.9241,0,
1288.964,329.5599,0,
1367.088,361.073,0,
1268.592,355.3578,0,
1302.198,322.992,0,
1289.544,386.0148,0,
1261.728,346.717,0,
1258.044,416.8182,0,
1282.509,402.1631,0,
1232.333,383.0109,0,
1301.031,363.129,0,
1275.909,449.5471,0,
1209.106,417.8549,0,
1251.634,331.0861,0,
1271.989,407.4744,0,
1392.156,335.8372,0,
1243.689,339.1664,0,
1273.629,281.0198,0,
1317.909,402.8069,0,
1306.404,336.9172,0,
1250.318,348.4035,0,
1289.542,388.0628,0,
1264.546,369.9819,0,
1243.786,393.1358,0,
1357.251,365.5518,0,
1269.579,351.5175,0,
1199.856,404.4151,0,
1174.011,344.9865,0,
1276.34,363.1484,0,
1272.466,350.8737,0,
1301.297,378.7456,0,
1252.629,427.1967,0,
1352.28,360.0022,0,
1360.266,366.0012,0,
1326,331.7859,0,
1187.938,356.9672,0,
1257.143,361.5879,0,
1269.239,412.4542,0,
1237.473,367.5007,0,
1277.581,356.5134,0,
1247.17,329.973,0,
1305.632,348.8422,0,
1262.906,373.4333,0,
1296.406,417.2644,0,
1189.545,440.5882,0,
1281.206,353.0815,0,
1216.002,436.0611,0,
1262.587,327.4896,0,
1312.509,381.254,0,
1223.892,412.8054,0,
1244.124,355.7307,0,
1224.726,377.064,0,
1248.648,381.2886,0,
1314.881,311.4539,0,
1250.93,408.0421,0,
1316.601,364.554,0,
1246.325,368.8155,0,
1253.58,375.0822,0,
1264.265,351.6478,0,
1354.794,331.098,0,
1241.491,383.8409,0,
1240.823,364.2098,0,
1333.831,351.6512,0,
1257.669,385.0294,0,
1307.051,386.6089,0,
1221.052,371.6838,0,
1278.382,398.472,0,
1268.11,374.4356,0,
1276.565,332.8839,0,
1398.333,369.3057,0,
1351.93,399.9829,0,
1317.68,381.4725,0,
1241.522,345.6988,0,
1251.649,407.6536,0,
1300.667,435.5161,0,
1295.352,424.777,0,
1356.58,344.4982,0,
1303.735,446.1844,0,
1237.969,365.0269,0,
1280.268,330.7312,0,
1316.315,390.0056,0,
1253.852,393.4802,0,
1234.375,348.386,0,
1267.601,336.1575,0,
1198.685,353.0319,0,
1330.376,360.9202,0,
1229.121,376.1181,0,
1261.473,417.3561,0,
1333.984,398.7171,0,
1258.559,343.3713,0,
1226.155,336.3148,0,
1265.083,445.5608,0,
1313.524,361.3027,0,
1262.849,362.4047,0,
1224.571,344.7562,0,
1262.025,379.1067,0,
1195.779,357.8748,0,
1218.664,353.1762,0,
1339.033,412.2953,0,
1294.358,374.0866,0,
1269.883,441.059,0,
1301.517,330.2041,0,
1245.726,347.6317,0,
1250.774,365.5381,0,
1278.765,352.2436,0,
1342.333,362.2223,0,
1279.861,462.891,0,
1332.038,375.5402,0,
1300.842,395.1259,0,
1206.656,321.8346,0,
1243.995,364.0204,0,
1253.05,362.9927,0,
1262.01,294.3535,0,
1275.185,356.1444,0,
1308.709,417.9446,0,
1263.25,300.9424,0,
1251.814,320.9077,0,
1289.872,414.4302,0,
1259.757,474.7984,0,
1154.522,367.1823,0,
1278.129,329.3149,0,
1287.128,353.0704,0,
1302.581,342.644,0,
1238.609,475.8737,0,
1305.464,340.4377,0,
1271.434,383.0463,0,
1212.336,330.9396,0,
1275.604,368.9032,0,
1305.386,388.7761,0,
1300.595,452.149,0,
1291.412,422.5988,0,
1319.066,378.1418,0,
1280.013,357.1333,0,
1324.231,354.9711,0,
1233.991,359.6115,0,
1339.748,367.9012,0,
1393.701,428.0989,0,
1330.361,400.2598,0,
1265.995,337.2274,0,
1298.823,368.5963,0,
1232.549,372.1978,0,
1218.743,334.7035,0,
1316.432,350.106,0,
1262.526,357.3036,0,
1263.25,403.9443,0,
1250.192,421.2595,0,
1301.775,357.202,0,
1267.007,425.2014,0,
1244.686,341.4332,0,
1226.792,391.0598,0,
1321.622,364.6279,0,
1174.395,407.7249,0,
1248.154,388.4401,0,
1235.162,325.2356,0,
1269.609,374.1429,0,
1211.723,406.7561,0,
1300.259,391.3607,0,
1280.748,414.1469,0,
1236.362,424.308,0,
1275.129,335.1662,0,
1274.468,344.6481,0,
1254.083,349.8428,0,
1258.66,347.4547,0,
1357.118,305.9946,0,
1223.947,443.3981,0,
1394.688,440.6077,0,
1267.358,337.5291,0,
1323.882,355.8583,0,
1267.704,374.2729,0,
1303.099,334.4296,0,
1280.528,339.4855,0,
1236.22,357.9767,0,
1299.045,435.1398,0,
1239.265,347.1265,0,
1370.238,367.8375,0,
1235.545,379.3069,0,
1270.036,351.5793,0,
1281.901,332.8713,0,
1288.958,452.1882,0,
1245.38,330.8196,0,
1510.081,535.4075,0,
1223.989,393.0416,0,
1218.282,359.6971,0,
1232.313,393.1932,0,
1251.223,348.1509,0,
1260.627,399.9503,0,
1365.061,332.0401,0,
1245.362,350.2795,0,
1271.904,363.8876,0,
1300.264,350.7127,0,
1193.583,339.771,0,
1272.693,353.9764,0,
1291.5,396.8805,0,
1286.151,368.3436,0,
1255.901,345.6099,0,
1228.223,381.6486,0,
1230.336,383.9962,0,
1244.139,403.1826,0,
1217.936,351.1974,0,
1273.632,372.289,0,
1223.518,354.5119,0,
1263.914,369.3209,0,
1252.431,377.3494,0,
1299.464,376.0147,0,
1298.291,406.4625,0,
1220.849,399.9387,0,
1258.116,382.3896,0,
1225.455,345.9452,0,
1265.278,359.9376,0,
1167.095,359.9186,0,
1332.408,409.0493,0,
1364.142,373.5026,0,
1267.623,365.9828,0,
1181.547,444.0004,0,
1237.349,350.2065,0,
1238.239,422.4852,0,
1280.952,300.2455,0,
1289.401,392.4755,0,
1208.146,395.0894,0,
1285.491,393.1221,0,
1293.381,372.3318,0,
1282.71,429.7353,0,
1265.771,385.0492,0,
1273.591,334.9031,0,
1279.496,376.1523,0,
1302.636,355.4523,0,
1362.249,389.5221,0,
1294.327,325.3754,0,
1320.532,376.1357,0,
1311.369,393.0744,0,
1275.008,282.5284,0,
1296.75,362.9392,0,
1273.336,417.7293,0,
1283.301,358.1962,0,
1313.605,401.2287,0,
1271.206,347.5329,0,
1280.071,356.2321,0,
1250.657,417.1698,0,
1190.273,358.7854,0,
1224.514,351.0252,0,
1274.855,399.5123,0,
1275.598,395.9173,0,
1227.937,378.3806,0,
1293.647,316.1555,0,
1184.504,365.1577,0,
1292.149,366.0508,0,
1307.634,418.047,0,
1227.329,355.8139,0,
1212.131,303.567,0,
1289.416,335.2377,0,
1246.697,420.99,0,
1290.569,337.5822,0,
1288.245,366.7794,0,
1322.52,377.1171,0,
1230.212,389.2003,0,
1299.739,385.4598,0,
1284.122,362.5654,0,
1315.102,374.998,0,
1275.468,319.7099,0,
1342.029,358.3384,0,
1331.246,352.3782,0,
1336.447,373.9617,0,
1305.163,329.7578,0,
1269.916,409.0705,0,
1261.693,409.3566,0,
1296.244,330.735,0,
1220.845,375.5884,0,
1371.585,410.8541,0,
1285.066,373.4751,0,
1273.334,363.9246,0,
1269.272,385.4203,0,
1373.111,406.22,0,
1207.556,349.9971,0,
1297.393,373.8731,0,
1330.376,414.9293,0,
1255.899,354.3037,0,
1294.19,400.4554,0,
1233.846,404.7696,0,
1306.243,378.9707,0,
1240.359,383.2355,0,
1252.198,402.6128,0,
1306.197,324.3336,0,
1358.479,360.2719,0,
1211.53,343.968,0,
1290.468,331.8388,0,
1241.318,270.1409,0,
1324.572,352.5616,0,
1265.669,382.7694,0,
1268.415,331.7857,0,
1279.902,410.1072,0,
1319.057,309.097,0,
1251.333,357.6437,0,
1251.082,394.5857,0,
1315.911,371.3382,0,
1187.626,367.8251,0,
1388.452,420.1348,0,
1278.688,386.92,0,
1253.736,324.6674,0,
1342.156,347.7918,0,
1346.871,328.6413,0,
1196.535,335.3437,0,
1317.504,453.2593,0,
1188.48,432.6065,0,
1350.122,359.84,0,
1263.23,399.5226,0,
1330.485,425.2944,0,
1287.575,399.8243,0,
1288.748,354.8554,0,
1284.129,345.2968,0,
1291.245,350.4145,0,
1274.259,387.752,0,
1213.581,318.3389,0,
1240.047,361.5155,0,
1232.121,347.4019,0,
1216.233,379.1863,0,
1305.744,362.3589,0,
1296.299,403.0455,0,
1335.461,395.843,0,
1255.779,329.9233,0,
1230.9,330.4694,0,
1201.339,346.5506,0,
1297.567,381.2129,0,
1190.883,316.0478,0,
1244.773,416.4924,0,
1220.704,335.7384,0,
1242.859,279.5475,0,
1310.187,409.1465,0,
1273.695,301.1052,0,
1221.66,313.0154,0,
1314.32,329.9316,0,
1217.844,349.3121,0,
1236.789,391.8959,0,
1263.369,366.3978,0,
1254.613,315.6085,0,
1232.605,368.7836,0,
1258.889,324.5616,0,
1345.585,374.5691,0,
1234.071,342.459,0,
1298.806,344.8331,0,
1240.078,401.3104,0,
1263.143,387.2569,0,
1282.157,369.3461,0,
1304.76,372.73,0,
1330.608,375.9214,0,
1344.851,454.2136,0,
1227.656,317.0038,0,
1248.147,361.5431,0,
1241.857,316.725,0,
1330.445,430.3766,0,
1222.57,371.9535,0,
1274.144,402.8781,0,
1294.237,303.3842,0,
1273.76,397.7894,0,
1343.293,350.8686,0,
1286.649,409.774,0,
1329.523,421.436,0,
1270.836,348.8661,0,
1301.052,341.3307,0,
1295.531,387.923,0,
1264.717,426.4169,0,
1242.808,346.5887,0,
1221.331,353.2774,0,
1250.961,367.463,0,
1231.714,375.7592,0,
1223.64,384.3297,0,
1307.388,419.6432,0,
1309.262,329.9151,0,
1364.318,423.1215,0,
1246.31,413.1869,0,
1322.51,352.0674,0,
1256.961,306.3689,0,
1251.465,325.4597,0,
1251.585,425.1054,0,
1191.81,334.6804,0,
1259.883,398.4945,0,
1233.811,409.0225,0,
1208.396,314.6348,0,
1271.069,406.0112,0,
1272.465,376.1036,0,
1242.952,357.8099,0,
1330.123,350.4255,0,
1278.954,370.3688,0,
1341.077,329.0766,0,
1261.296,427.5287,0,
1277.636,387.0453,0,
1376.792,416.6318,0,
1345.597,405.7316,0,
1310.663,369.943,0,
1299.612,333.8173,0,
1274.923,383.1304,0,
1320.128,331.1628,0,
1220.913,338.2114,0,
1292.656,348.2683,0,
1369.271,392.637,0,
1295.027,321.4011,0,
1268.109,364.7769,0,
